id,created_at,text,location,retweet,favorite
1325351467885146112,2020-11-08 08:16:28,#RT @theintercept: Democrats waste no time punching left in the wake of Biden’s win. https://t.co/apyckCAuK1 #election2020,Los Angeles,1,0
1325351457315450880,2020-11-08 08:16:25,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020","Laguna Niguel, California",283,0
1325351188590718976,2020-11-08 08:15:21,RT @cenkuygur: #PresidentElectJoeBiden just got the most votes ever in an American election. That means a record number of people voted aga…,,924,0
1325351183536562176,2020-11-08 08:15:20,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020","Miami, FL",283,0
1325351170471317505,2020-11-08 08:15:17,RT @feministabulous: This will be the new family in the White House. #Election2020 https://t.co/1rrHcM5dy7,"Miami, FL",118,0
1325350892091043840,2020-11-08 08:14:11,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",Phoenix,1225,0
1325350822574776321,2020-11-08 08:13:54,"RT @ItsBigButtLover: TIK TOK BANNED THIS VIDEO
This is CLEAR cut example of election meddling 

PLEASE RETWEET RETWEET RETWEET RETWEEEEEET…",The Highlands,2985,0
1325350492185063424,2020-11-08 08:12:35,RT @trifonic: This 100%! #Election2020 https://t.co/YKbDjGzVHv,******,2,0
1325350149447561218,2020-11-08 08:11:14,RT @1027KIISFM: #KamalaHarris is officially the #USA's first woman and first Black and South Asian American to be elected #VicePresident!…,CA,22,0
1325350145488203777,2020-11-08 08:11:13,"RT @tastelesslady: This is the first time I remember hearing the word “transgender” when a president delivers a victory speech.
Well done,…",,35,0
1325350133639344128,2020-11-08 08:11:10,"RT @ItsBigButtLover: TIK TOK BANNED THIS VIDEO
This is CLEAR cut example of election meddling 

PLEASE RETWEET RETWEET RETWEET RETWEEEEEET…","Ede, Nederland",2985,0
1325350093214552066,2020-11-08 08:11:00,RT @TheAdvocateMag: Somebody on #TeamBiden is a @SchittsCreek fan. #Election2020 https://t.co/WUszkHzZUj,"Kapolei, HI",27,0
1325350062340366336,2020-11-08 08:10:53,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",United States,107,0
1325349746366672897,2020-11-08 08:09:37,"RT @Zadi: Ok, just learned that one of @JoeBiden and @DrBiden’s dogs, Major, is a rescue dog and will be the first rescue dog in the White…",,295,0
1325349713017671681,2020-11-08 08:09:30,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…","Oakland, CA",1223,0
1325349405386559489,2020-11-08 08:08:16,"RT @ItsBigButtLover: TIK TOK BANNED THIS VIDEO
This is CLEAR cut example of election meddling 

PLEASE RETWEET RETWEET RETWEET RETWEEEEEET…",,2985,0
1325349153854140416,2020-11-08 08:07:16,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…","Brookfield, IL",1225,0
1325348955258048513,2020-11-08 08:06:29,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",,1225,0
1325348827172233218,2020-11-08 08:05:58,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…","Berkeley, CA",1223,0
1325348642077732865,2020-11-08 08:05:14,RT @EASTLA_NEWS: Anyone else fee like they just ended a Toxic relationship #Election2020,,11,0
1325348628718784514,2020-11-08 08:05:11,RT @webjournalist: Choice memes. (Thanks imgur) #Election2020 https://t.co/yO8Ud31f5G,"San Carlos, CA",1,0
1325348436418457606,2020-11-08 08:04:25,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",U.K.,1225,0
1325348279186382849,2020-11-08 08:03:48,RT @mariashriver: I’m sitting here waiting to watch the very first female Vice President @KamalaHarris speak. I’m so excited and I feel dee…,Inde ,194,0
1325348142204641280,2020-11-08 08:03:15,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…","Los Angeles, CA",1225,0
1325348026538483712,2020-11-08 08:02:47,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",,1223,0
1325347761248755712,2020-11-08 08:01:44,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",,1223,0
1325347754927747073,2020-11-08 08:01:43,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…","Spokane, WA",1225,0
1325347718005317632,2020-11-08 08:01:34,"RT @campadrenews: They're honking horns, holding up ""We the People"" victory banners, dancing and yelling in South Pasadena on the corner of…",City of Angels,77,0
1325347689035427840,2020-11-08 08:01:27,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325347603035394050,2020-11-08 08:01:06,"RT @ItsBigButtLover: TIK TOK BANNED THIS VIDEO
This is CLEAR cut example of election meddling 

PLEASE RETWEET RETWEET RETWEET RETWEEEEEET…",United States,2985,0
1325347497879900161,2020-11-08 08:00:41,"RT @Zadi: Ok, just learned that one of @JoeBiden and @DrBiden’s dogs, Major, is a rescue dog and will be the first rescue dog in the White…",Seattle,295,0
1325347491852783617,2020-11-08 08:00:40,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",,1225,0
1325347406355943424,2020-11-08 08:00:20,"RT @sandela: To folks saying that the results &amp; speeches signify unity: yes, Trump lost the election and that's good. But it's no reason to…",Unceded Coast Salish Territory,96,0
1325347361309126662,2020-11-08 08:00:09,"Someone was telling me to Google “loser.” I did not expect to see the same with Twitter, Facebook 😅😧 #Election2020 https://t.co/HM1tS34QBu","Los Angeles, CA",0,1
1325347124331106307,2020-11-08 07:59:12,"RT @ItsBigButtLover: TIK TOK BANNED THIS VIDEO
This is CLEAR cut example of election meddling 

PLEASE RETWEET RETWEET RETWEET RETWEEEEEET…",,2985,0
1325346833413988353,2020-11-08 07:58:03,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…","Palo Alto, CA",107,0
1325346713008283648,2020-11-08 07:57:34,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",Suomi,1225,0
1325346645614211079,2020-11-08 07:57:18,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",🇺️🇦️Ukraine/Україна,812,0
1325346442286919680,2020-11-08 07:56:30,"RT @JustinReager: I’m back on Twitter just to share this with y’all

#Georga #TrumpIsLosing #bidenharis2020 #Pennsylvania2020 #Savannah #El…",Parc des Princes,177,0
1325346371893944321,2020-11-08 07:56:13,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",,1223,0
1325346122278297600,2020-11-08 07:55:13,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",Italy,1225,0
1325346029848420353,2020-11-08 07:54:51,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",,1225,0
1325346006456705026,2020-11-08 07:54:46,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020",,283,0
1325345982536581121,2020-11-08 07:54:40,RT @PastorTimothyJ: #Election2020 Joe Biden is NOT EVER going to be President of the United States.  The media and the Dems are guilty of c…,,9,0
1325345915163570176,2020-11-08 07:54:24,"RT @DoctorJonPaul: This. 

This is what my work is for. This is who it is for! 

(Photo credit: @CreativeK) 

#Election2020 https://t.co/Uv…",,26,0
1325345577664540673,2020-11-08 07:53:04,RT @TheAdvocateMag: Somebody on #TeamBiden is a @SchittsCreek fan. #Election2020 https://t.co/WUszkHzZUj,दिल्ली,27,0
1325345394591625218,2020-11-08 07:52:20,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",chae-lin,107,0
1325345371577446400,2020-11-08 07:52:14,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",Southern California,1223,0
1325344882437840896,2020-11-08 07:50:18,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020","Karachi, Pakistan",283,0
1325344868772831233,2020-11-08 07:50:15,RT @feministabulous: This will be the new family in the White House. #Election2020 https://t.co/1rrHcM5dy7,"Karachi, Pakistan",118,0
1325344565876846592,2020-11-08 07:49:02,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325344513796288513,2020-11-08 07:48:50,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Österreich,812,0
1325344360926343173,2020-11-08 07:48:14,RT @BoltUp3: I’m Proud to be an American again 🇺🇸  congratulations to everyone 🎉#GodBlessAmerica #BLM #BidenHarris2020 #Election2020 https:…,,2,0
1325344203023347713,2020-11-08 07:47:36,RT @HartounianEsq: Retweet this so that PRESIDENT @JoeBiden does not forget what CANDIDATE #JoeBiden pledged to the Armenian people. More i…,,131,0
1325344157775372289,2020-11-08 07:47:25,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results",,555,0
1325344037205913601,2020-11-08 07:46:56,"RT @ProudSocialist: I went on @AJEnglish’s #WeNeedToTalk hosted by @mmbilal to discuss the rising inequality in the U.S., the need to trans…",,214,0
1325343804161880067,2020-11-08 07:46:01,The Love Bug #westhollywood #weho #PresidentElectJoe #PresidentElectBiden #CelebrateDemocracy #LosAngeles #SoCal #fineartphotography #VW #bug #losnagelesphotographer #mexicanphotographer #Election2020 #NightmareOver #California #photojournalism #WaitingToExhale #PhotoOfTheDay https://t.co/YVOvRZSfVD,Los Angeles,0,0
1325343649215913985,2020-11-08 07:45:24,"In 15 years, we’ll be asking “where were you when you found out Trump lost?” Today will go down in history...let the work begin. #Election2020 https://t.co/0oBJC71kXO","Long Beach, CA",0,1
1325343532564013056,2020-11-08 07:44:56,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",Nicht Bielefeld ,1225,0
1325343490935435265,2020-11-08 07:44:46,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020",,283,0
1325343324979429376,2020-11-08 07:44:07,"RT @wordsbetween_: Need we say more?

Here is the link to our open letter to Donald Trump, soon to be ex-president.
https://t.co/EXCI87h7oa…",Los Angeles,2,0
1325343320764157953,2020-11-08 07:44:06,@briandunkleman I did not realize how restricted my breathing had become.  #Election2020 #Biden #BidenHarris2020,"Los Angeles, CA",0,1
1325343275163639808,2020-11-08 07:43:55,RT @feministabulous: Native and indigenous voters were key to flipping Arizona please don’t forget them in your reporting on #Election2020…,She/Her,3106,0
1325343232281124865,2020-11-08 07:43:44,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",,1223,0
1325343203076214784,2020-11-08 07:43:37,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",United Kingdom,1223,0
1325343171308482565,2020-11-08 07:43:30,"Finally, we can be rid of malevolent, imbecilic huckster Trump &amp; his greedy, grasping spawn.
Let's pretend the last 5 years since the greasy, short-fingered dullard first slithered down that gaudy gold escalator never happened &amp; let's go forward with hope &amp; optimism
#Election2020","Los Angeles, California",0,1
1325343048713244673,2020-11-08 07:43:01,RT @mariashriver: .@KamalaHarris talking about her mother speaks to me. Women like her mother imagined this moment. I think of my mother to…,,139,0
1325342701286518787,2020-11-08 07:41:38,"RT @Cloud9: Well, congrats on winning Election, Trump. There's no way that Biden come back from that. #Election2020",Uruguay,1059,0
1325342676171034627,2020-11-08 07:41:32,"RT @Zadi: Ok, just learned that one of @JoeBiden and @DrBiden’s dogs, Major, is a rescue dog and will be the first rescue dog in the White…",,295,0
1325342636119531520,2020-11-08 07:41:22,Thank you @abbydphillip @GloriaBorger @DanaBashCNN @kaitlancollins for getting us women through Election week! @CNN #Election2020,Los Angeles,0,0
1325342622102249473,2020-11-08 07:41:19,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",,1223,0
1325342393718218758,2020-11-08 07:40:24,RT @adriannarenee09: Winston’s feeling it 💙🐾 #cats #BidenHarris2020 #Election2020 https://t.co/CvBLFxhVff,,36,0
1325342343562670082,2020-11-08 07:40:13,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",,1225,0
1325342162779742209,2020-11-08 07:39:29,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325342036367650816,2020-11-08 07:38:59,"RT @SunilKumarAus: If Trump campaign’s issues weren’t significant, SCOTUS would have dismissed the case by now. Trump campaign is likely to…",,2,0
1325341801083928576,2020-11-08 07:38:03,"RT @GeorgeGascon: Justice was on the ballot, and the voters have spoken loud and clear.  Congratulations to President-elect @JoeBiden and V…",,7,0
1325341646972719106,2020-11-08 07:37:26,"RT @SunilKumarAus: Not trying to make fun of anyone, but I too celebrated Al Gore’s victory. I was a Democrat in 2000. #Election2020",,2,0
1325341617365028866,2020-11-08 07:37:19,RT @KevinCarden: There was joy in the streets of West Hollywood today as news broke that Joe Biden would become the 46th President of the U…,,1,0
1325341608863272960,2020-11-08 07:37:17,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",GER,1223,0
1325341549333516288,2020-11-08 07:37:03,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325341311646507008,2020-11-08 07:36:07,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",She/Her,107,0
1325341098705870850,2020-11-08 07:35:16,"RT @HEELZiggler: Biden has officially changed his twitter bio to: “president-elect”. 
Trump has changed his Facebook status to: “it’s compl…",Chicago,556,0
1325341053302550528,2020-11-08 07:35:05,"RT @Zadi: Ok, just learned that one of @JoeBiden and @DrBiden’s dogs, Major, is a rescue dog and will be the first rescue dog in the White…",,295,0
1325341025792004098,2020-11-08 07:34:58,RT @EDMManiac: President-Elect Joe Biden played @KygoMusic at the end of his victory speech. 💜🇺🇸⚡️🎉#Election2020,"Los Angeles, CA",24,0
1325340581493575681,2020-11-08 07:33:12,RT @MikkoAlanne: How do we get Trump voters to unplug from the lie-filled right-wing propaganda Matrix which seems to define everything the…,"Northridge, Los Angeles",3,0
1325340540859277313,2020-11-08 07:33:03,"RT @HEELZiggler: Biden has officially changed his twitter bio to: “president-elect”. 
Trump has changed his Facebook status to: “it’s compl…",,556,0
1325340403441102850,2020-11-08 07:32:30,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325340361829486592,2020-11-08 07:32:20,"RT @Zadi: Ok, just learned that one of @JoeBiden and @DrBiden’s dogs, Major, is a rescue dog and will be the first rescue dog in the White…",Sydney NSW Australia,295,0
1325340241180434438,2020-11-08 07:31:51,"RT @SunilKumarAus: OMG, we have to take lectures from our enemies. That is really low. If our election has been rigged, it is rigged. #Elec…",,3,0
1325340031901429760,2020-11-08 07:31:01,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…","Lake Arbor, MD",1225,0
1325340025131724800,2020-11-08 07:31:00,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",United States,1225,0
1325339922702594048,2020-11-08 07:30:35,RT @mariashriver: .@KamalaHarris talking about her mother speaks to me. Women like her mother imagined this moment. I think of my mother to…,,139,0
1325339906793742336,2020-11-08 07:30:32,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",She/Her,107,0
1325339880998789125,2020-11-08 07:30:25,RT @MikkoAlanne: How do we get Trump voters to unplug from the lie-filled right-wing propaganda Matrix which seems to define everything the…,Finland,3,0
1325339650119098370,2020-11-08 07:29:30,"RT @Zadi: Ok, just learned that one of @JoeBiden and @DrBiden’s dogs, Major, is a rescue dog and will be the first rescue dog in the White…","Another Galaxy, Not Yours ",295,0
1325339630254780416,2020-11-08 07:29:26,RT @feministabulous: This will be the new family in the White House. #Election2020 https://t.co/1rrHcM5dy7,,118,0
1325339548918767616,2020-11-08 07:29:06,"RT @its_willyu: The first woman.
The first Black person.
The first South Asian person.
The daughter of Jamaican and Indian immigrants. 

Co…","San Francisco, CA",35,0
1325339483592667136,2020-11-08 07:28:51,A Revolution Of Love! #Election2020 Ⓜ️👑Ⓜ️👑Ⓜ️ #madonna #madonnafans #madonnafamily #art #queen #queenofpop #goddess #glamour #beautiful #sexy #fashion #music #rebel #gay #stunning #instagood @madonna https://t.co/xaKH2Ta60B,Los Angeles,0,0
1325339468073586688,2020-11-08 07:28:47,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",,1225,0
1325339467205447693,2020-11-08 07:28:47,"RT @tastelesslady: This is the first time I remember hearing the word “transgender” when a president delivers a victory speech.
Well done,…",ᵘⁿᵗⁱˡ ᵈᵃʷⁿ ʳᵖ,35,0
1325339411060457472,2020-11-08 07:28:33,RT @MikkoAlanne: How do we get Trump voters to unplug from the lie-filled right-wing propaganda Matrix which seems to define everything the…,Venice Beach,3,0
1325339189324341248,2020-11-08 07:27:41,RT @DaHomieK: Reminder: #TrayvonMartin --- Who was President? @BarackObama --- Who was Vice President? @JoeBiden -- If you're breathing eas…,,1,0
1325339157711921152,2020-11-08 07:27:33,"How do we get Trump voters to unplug from the lie-filled right-wing propaganda Matrix which seems to define everything they think? Whatever the answer to that question, it is one big key to never again being here as a nation. #Election2020","Los Angeles, CA",3,15
1325339092360441857,2020-11-08 07:27:17,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020",,283,0
1325338620673355777,2020-11-08 07:25:25,"RT @HEELZiggler: Biden has officially changed his twitter bio to: “president-elect”. 
Trump has changed his Facebook status to: “it’s compl…",Probably in bed,556,0
1325338357073735680,2020-11-08 07:24:22,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",AUSTRALIA,107,0
1325338104983642112,2020-11-08 07:23:22,"RT @cenkuygur: Florida passsed $15 minimum wage by 22 points and Biden lost the state by 3 points. In case you're wondering, his position i…",Cloud Nine 💜,920,0
1325337997135372289,2020-11-08 07:22:56,"#InaugurationDay2021 will be a #palindrome:

1/20/2021 = 1202021
1/20/21 = 12021

#Election2020results #2020PresidentialElection #Election2020","Los Angeles, CA",0,1
1325337888742023169,2020-11-08 07:22:30,"@RSBNetwork They finally found ways to remove our great @POTUS @realDonaldTrump from the @WhiteHouse *MAIL-IN BALLOTS*!!!

FIGHT BACK, MR. PRESIDENT!!!
#ELECTION2020 #TRUMP2020","Hollywood, CA",0,0
1325337766519959553,2020-11-08 07:22:01,"RT @sandela: To folks saying that the results &amp; speeches signify unity: yes, Trump lost the election and that's good. But it's no reason to…",,96,0
1325337738883772417,2020-11-08 07:21:55,"RT @tastelesslady: This is the first time I remember hearing the word “transgender” when a president delivers a victory speech.
Well done,…",,35,0
1325337645858189312,2020-11-08 07:21:33,RT @glittermagazine: Breaking: Joe Biden wins presidency https://t.co/FnxnmyR7mb #Election2020 https://t.co/pDbSmHF5Ne,,3,0
1325337598395494400,2020-11-08 07:21:21,"Home from set so now I can celebrate along with you all!!! Ladies, I hope you’re wearing shoes. Glass is everywhere. ⁣

https://t.co/vUT7X8zdAN

#BidenHarris2020  #MadamVicePresident #smashingglassceilings #BackToWork #BirthdayWishGranted #JoeBiden #KamalaHarris #Election2020 https://t.co/B441n1cfUm","Los Angeles, CA",0,4
1325337547212386304,2020-11-08 07:21:09,RT @glittermagazine: Read Vice President-Elect Kamala Harris’s Full Transcript of Her Historic Victory Speech https://t.co/zsnGF7q4vm #Elec…,,4,0
1325337353368428544,2020-11-08 07:20:23,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325337198355509248,2020-11-08 07:19:46,RT @EDMManiac: President-Elect Joe Biden played @KygoMusic at the end of his victory speech. 💜🇺🇸⚡️🎉#Election2020,"San Antonio, TX",24,0
1325337110031773696,2020-11-08 07:19:25,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325337098782724100,2020-11-08 07:19:22,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325337087869128705,2020-11-08 07:19:19,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020",,283,0
1325337041282818048,2020-11-08 07:19:08,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",Philippines,107,0
1325337017601978368,2020-11-08 07:19:03,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results",west midlands,555,0
1325336966469054466,2020-11-08 07:18:51,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",The middle of a shit show.,1225,0
1325336944860016640,2020-11-08 07:18:45,RT @adriannarenee09: Winston’s feeling it 💙🐾 #cats #BidenHarris2020 #Election2020 https://t.co/CvBLFxhVff,,36,0
1325336896076095489,2020-11-08 07:18:34,Ya’ll I feel like a bunch of babies are going to have birthdays in roughly 9 months. #Election2020,Los Angeles,0,0
1325336834579304448,2020-11-08 07:18:19,"RT @tastelesslady: This is the first time I remember hearing the word “transgender” when a president delivers a victory speech.
Well done,…",,35,0
1325336810579324928,2020-11-08 07:18:13,RT @adriannarenee09: Winston’s feeling it 💙🐾 #cats #BidenHarris2020 #Election2020 https://t.co/CvBLFxhVff,"Sydney, Australia",36,0
1325336758544863232,2020-11-08 07:18:01,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325336748503740416,2020-11-08 07:17:59,"RT @tastelesslady: This is the first time I remember hearing the word “transgender” when a president delivers a victory speech.
Well done,…",,35,0
1325336664995147776,2020-11-08 07:17:39,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",,1225,0
1325336606434357248,2020-11-08 07:17:25,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",,1223,0
1325336407661895689,2020-11-08 07:16:37,There was joy in the streets of West Hollywood today as news broke that Joe Biden would become the 46th President of the United States. #BidenHarris2020 #Election2020 https://t.co/rgVsNRZ3bF,"Los Angeles, CA",1,2
1325336388716343297,2020-11-08 07:16:33,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325336377613955072,2020-11-08 07:16:30,"RT @feministabulous: To hear a president talk about disability in his acceptance speech makes my heart explode. 

The bar was so low but it…",Neowpaw,167,0
1325336373969235969,2020-11-08 07:16:29,RT @TheLeoTerrell: What will I be doing today? Same thing I did last Saturday - working hard for @realDonaldTrump and this country. Media m…,"West Palm Beach, FL",1107,0
1325336314800185345,2020-11-08 07:16:15,"RT @DoctorJonPaul: “Kamala is the first woman of color-“ 

No. Say Black. She’s Black. Y’all can say it. 

#Election2020",,17,0
1325336290028630016,2020-11-08 07:16:09,"RT @sandela: To folks saying that the results &amp; speeches signify unity: yes, Trump lost the election and that's good. But it's no reason to…","Toronto, Ontario",96,0
1325336234777071621,2020-11-08 07:15:56,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Amsterdam,812,0
1325335908833497095,2020-11-08 07:14:38,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",CBUS//OHIO,1223,0
1325335770048049154,2020-11-08 07:14:05,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325335682508681216,2020-11-08 07:13:44,"RT @TheCatsMeowInc: Yanni &amp; Firuze waiting for #ElectionResults2020 

Happy #JellyBellyFriday 😻✌️

#Election2020 #cats #adoptme #cute #Elec…","Los Angeles & Hilo, Hawaii",1,0
1325335660660625409,2020-11-08 07:13:39,"RT @TheCatsMeowInc: Happy, beautiful, glorious #Caturday from Jennings!

He is one of many kitties available for adoption through our rescu…","Los Angeles & Hilo, Hawaii",1,0
1325335640548896768,2020-11-08 07:13:34,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325335585943244800,2020-11-08 07:13:21,"RT @edhelms: This is how a president tweets.  THANK YOU, JOE!!!
BRIGHTER DAYS AHEAD!!!!
#CongratulationsJoeBiden 
#Election2020",California,138,0
1325335407316377600,2020-11-08 07:12:39,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020",Lower Alabama,283,0
1325335309375115264,2020-11-08 07:12:15,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","Bloomsburg, Pennsylvania",812,0
1325335291746349056,2020-11-08 07:12:11,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325335283794018304,2020-11-08 07:12:09,"I almost cried seeing my niece smile watching @KamalaHarris &amp; @JoeBiden speech. 
Yes baby, you can be president some day 😭❤️🤍💙
#Election2020 #MadamVicePresident","Los Angeles, CA",0,1
1325335234762604547,2020-11-08 07:11:58,RT @glittermagazine: Read Vice President-Elect Kamala Harris’s Full Transcript of Her Historic Victory Speech https://t.co/zsnGF7q4vm #Elec…,"California, USA",4,0
1325335221663916032,2020-11-08 07:11:55,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020","Berlin, Germany",283,0
1325335140462063617,2020-11-08 07:11:35,RT @iamgabesanchez: America and Nevada go to therapy to work out some issues #Nevada #Election2020 #BattlegroundState #BidenHarris https://…,In beautiful downtown Burbank,2,0
1325335103405318145,2020-11-08 07:11:26,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",Land of Fictions,107,0
1325335038502658050,2020-11-08 07:11:11,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",Indonesia,107,0
1325335036514639872,2020-11-08 07:11:10,"What a week, USA! #Election2020 #Vote2020 #PresidentElectJoe 💙 #VicePresidentElectHarris 💙 Proud to be blue 💙 Good night, twitter💤💤⭐⭐🌛🎶",Los Angeles🌞  California usa,0,0
