id,created_at,text,location,retweet,favorite
1325264387754618886,2020-11-08 02:30:26,@JoeBiden and @KamalaHarris speeches today were some of the best speeches ever give in presidential and Vice Presidential speeches. Absolutely amazing. #BidenHarris #BidenHarrisToSaveAmerica #BidenHarris2020 #Election2020,"Arlington, TX",0,1
1325263623321772032,2020-11-08 02:27:24,"Van Jones on CNN...

""Boring is the new thrilling. Predictable is the new exciting. Normal is the new extraordinary.""

So true.

#Election2020","Plano, TX",1,11
1325263385857028098,2020-11-08 02:26:28,"Did your president elect win? 

#Election2020 #Election2020results 
#ElectionTwitter 

https://t.co/1sGLaKNX9o","Dallas, Texas U.S.A",0,1
1325263349760876545,2020-11-08 02:26:19,"Worth noting...

@ddale8, who is an outstanding fact checker, didn't tweet at all during the Harris or Biden speeches.

There were no lies that needed to be corrected.

#Election2020","Plano, TX",0,6
1325263073293312002,2020-11-08 02:25:13,Listen. That was presidential! #Election2020,"Arlington, TX",0,5
1325262671017611265,2020-11-08 02:23:37,"Anybody else just have tears of happiness and relief streaming down their face? 'Cause, same! #PresidentElectJoe #VicePresidentElectHarris #Election2020","Dallas, TX",0,0
1325262247870881793,2020-11-08 02:21:56,"RT @cbs11doug: ""This is the time to heal in America"" @JoeBiden #Election2020","Las Vegas, NV",3,0
1325262138219356166,2020-11-08 02:21:30,"@PreetBharara Let it be from this one forward. 145M+ voted. When we peacefully transfer power, one of the first world powers to do so, l'll raise a glass with anyone who would deny no neighbor freedoms they enjoy.
#Election2020","Dallas, TX",0,0
1325262024495017988,2020-11-08 02:21:03,"Now I want to watch Schitts Creek!! 
#Election2020 #BidenHarris2020 #simplythebest 
 https://t.co/UHjdMRVyiv","Dallas, TX",0,0
1325261680784322561,2020-11-08 02:19:41,"@RBReich @HC_Richardson Is he allowed to hand them over to the first female Vice President Elect, or will Mother be with him to supervise? #Election2020 #Veep #","Fort Worth, Texas",0,0
1325261653978570758,2020-11-08 02:19:35,"Live TV in the middle of a big event is tough to do...trust me.

@ArletteSaenz just delivered a FANTASTIC report from Delaware.

And, as I'm typing this, @jaketapper thanks her on live TV.

#Election2020","Plano, TX",0,3
1325261038644846592,2020-11-08 02:17:08,"RT @lizzkings: “I’m Jills husband” ❤️ 

Side note: going to be nice to see a First Lady who is happy to stand by her man again. #Election20…",,1,0
1325260692409249792,2020-11-08 02:15:45,RT @frsoto_: One of the greatest displays of democracy is following the will of the people. Today I pray for our president  elect and im ha…,"Dallas, TX",1,0
1325260657579724801,2020-11-08 02:15:37,RT @farimahxx: the fact that y’all think one old ass white man with power is less racist than the other 😂😂😂😂😂🤡🤡🤡🤡🤡😂😂😂😂😂 #Election2020,Hidden Leaf Village ,1,0
1325260431620009985,2020-11-08 02:14:43,"RT @liz_juliet: You feel that peace America?! You feel the peace world?! 🎉 AND CHECK CHECK OUT THE FIREWORKS!!!! THESE ARE THE COOLEST!!!
#…",,2,0
1325260242310017024,2020-11-08 02:13:58,The Associated Press also declared that Lee Harvey Oswald shot John F Kennedy. And we see how that turned out. #Election2020  @realDonaldTrump @kayleighmcenany https://t.co/G8oURoiIwz,"Gun Barrel City, TX",0,0
1325259971840315392,2020-11-08 02:12:54,Chills. Tears. All the emotions. #Election2020 #PresidentElectJoeBiden #PresidentElectHarris,"Dallas, TX",0,0
1325259961849483264,2020-11-08 02:12:51,"I'm feeling all sorts of proud to be an American. Are we perfect? No. Am I hopeful along with so many others, hopeful that we can come together and make our country good for all Americans? 100%, yes. #USA #Election2020","Dallas, Texas",0,9
1325259817062162432,2020-11-08 02:12:17,Dems keep saying to spend money the right way (for the poors) but look at how they are celebrating! What an epic celebration 🎉 and they do that when millions of Americans are waiting for stimulus because Lousy Pelosi refused to do her #Biden #Harris #Election2020,"Dallas, Texas",0,0
1325259796275208194,2020-11-08 02:12:12,What a great day! #Election2020 https://t.co/q2lVw5KRIS,"Texas, USA",0,1
1325259715576786944,2020-11-08 02:11:52,The Democrats won. Great. It will be greater if they stop interfering in other countries’ sovereignty. #Election2020,"Dallas, TX",0,5
1325259263514644482,2020-11-08 02:10:05,THIS is what democracy looks like! #Election2020 https://t.co/s1y0HTpWeI,Dallas,0,0
1325259070681600000,2020-11-08 02:09:19,"Me, too, although bawling probably better describes what I’m doing! #Election2020 https://t.co/ehOR7GrvXY","Dallas, TX",0,1
1325259063953924097,2020-11-08 02:09:17,Kamala's niece is my SPIRIT ANIMAL! 💃🏻💃🏻💃🏻 #Election2020,"Dallas, TX",0,0
1325258906818531332,2020-11-08 02:08:40,"Maybe get with @AOC and @HariSevugan about their building lists akin to McCarthyism. 

Either you publicly rebuke them or you're a liar!

#Election2020 #Election2020results #Elections2020 #ElectionDay #BidenHarris2020 #BidenHarris https://t.co/YOyAKiEK0c","Dallas, TX",0,0
1325258797431070721,2020-11-08 02:08:14,"Our efforts in the present will be written in history books.
Let's make it good. 
#ZetaPhiBeta #PhiPsiZeta #ZetasGetEngaged #HistoryMakers #Election2020 #StrongerTogether https://t.co/PNRCM5YkHF","Lewisville, TX",0,5
1325258730703876096,2020-11-08 02:07:58,"Yall we literally slayed the monster, good job #Spn fam! Lol #BidenHarris2020 #Election2020","Dallas, TX",0,1
1325258502797975552,2020-11-08 02:07:03,"RT @liz_juliet: You feel that peace America?! You feel the peace world?! 🎉 AND CHECK CHECK OUT THE FIREWORKS!!!! THESE ARE THE COOLEST!!!
#…",South Jersey,2,0
1325258331468910594,2020-11-08 02:06:22,"The people who brought you, “RGB’s final wish...” are telling you that their person is President-elect. #Election2020","Dallas, TX",0,2
1325258143731953668,2020-11-08 02:05:38,I’m just going to say it. @DrBiden should be Secretary of Education. #education #Election2020,"Weatherford, TX",0,0
1325258046482898944,2020-11-08 02:05:15,"@JoeBiden @KamalaHarris #Election2020 #MVPHarris 

What y’all think of my merch for you guys?

Yellow represents Healing, let’s heal our land. https://t.co/19GAdI56LE","Dallas, Texas",0,0
1325257852722814977,2020-11-08 02:04:28,@farimahxx No one said that lmao. We understand that it’s the lesser of two evils and we are still allowed to celebrate. 👍🏽 #Election2020,"Dallas, TX",0,1
1325257784246595585,2020-11-08 02:04:12,"A president that accurately quotes scripture.  

A new standard has been set.

It will be interesting to see the reaction within the evangelical church.  How will they address the divide? 

#Election2020","Plano, TX",0,0
1325257684006940673,2020-11-08 02:03:48,"Fireworks in DFW

#Election2020","Frisco, TX",0,1
1325257671197519874,2020-11-08 02:03:45,RT @EagleMt: Will You Join Us in Praying Over these FIVE STRATEGIC PRAYER POINTS for the election and share this to at least 10 other peopl…,"Fort Worth, TX",11,0
1325257592273334273,2020-11-08 02:03:26,History! #history #bidenharis2020 #Election2020 https://t.co/BwRFH0Czbl,"Dallas, TX",0,2
1325257454473670657,2020-11-08 02:02:53,We have love back in the White House! @JoeBiden @KamalaHarris #Election2020 #bidenharis2020 #love #CNNElection https://t.co/n7diB7WIiw,lost in a chapter,0,4
1325257444671582209,2020-11-08 02:02:51,"This is such a fierce shot at Trump. 

Love it. 

#Election2020 https://t.co/97JjHhmIYj","Plano, TX",1,7
1325257323481272325,2020-11-08 02:02:22,One of the greatest displays of democracy is following the will of the people. Today I pray for our president  elect and im happy to live in a land where we choose our leaders regardless of party affiliation it’s a beautifully thing to see.. #america #Election2020,Dallas TX,1,4
1325257297455673344,2020-11-08 02:02:16,"Who is thinking of Schitt's Creek right now with ""Simply The Best?"" #Election2020","Dallas, TX",0,3
1325257217570983938,2020-11-08 02:01:57,"So many people (myself included) saying this right now. 

This feels so much better and more normal. 

#Election2020 https://t.co/FJCkvESEXf","Plano, TX",0,3
1325257175447560198,2020-11-08 02:01:47,"America is back! 🇺🇸

I can’t wait for January 20, 2021! 

#Election2020 #PresidentElectBiden #PresidentElectJoe #PresidentElectJoeBiden https://t.co/cz6P4ijDvm","Dallas, TX",0,1
1325257148444577793,2020-11-08 02:01:40,#Election2020 I am so proud &amp; very emotional. #JoeBiden #JoeBidenKamalaHarris2020 It is time to heal. #America I believe in you again. #EqualityForAll &amp; #BlackLivesMatter,"Dallas, TX",0,0
1325257044228796417,2020-11-08 02:01:16,Tonight has been... wow... #bidenharis2020 #Election2020 https://t.co/f1AArckqEM,lost in a chapter,0,2
1325257018819698690,2020-11-08 02:01:10,"Nice to see and hear a politician speak properly and not uh and a through sentences, very presidential speech , nice to have grown man and lady in charge of things again #BidenHarris2020 #PresidentElectJoe #VicePresidentElectHarris #Election2020","Rowlett, TX",0,1
1325256958937542659,2020-11-08 02:00:55,"This would have made the internet explode. 

And it would have been AMAZING. 

#Election2020 https://t.co/2siBqQo8nW","Plano, TX",0,2
1325256872966885376,2020-11-08 02:00:35,"You feel that peace America?! You feel the peace world?! 🎉 AND CHECK CHECK OUT THE FIREWORKS!!!! THESE ARE THE COOLEST!!!
#BidenHarris2020 #Election2020 #KamalaHarris2020","Dallas, TX",2,21
1325256694461501440,2020-11-08 01:59:52,This feels so good! #Election2020,"Dallas, Texas",0,0
1325256617391173634,2020-11-08 01:59:34,"“I’m Jills husband” ❤️ 

Side note: going to be nice to see a First Lady who is happy to stand by her man again. #Election2020",Dallas ,1,2
1325256584465936384,2020-11-08 01:59:26,I think #Biden is going to play all the songs Trump wasn’t allowed to use. #BidenHarris2020 #ByeByeTrump #Election2020,"Fort Worth, TX",0,2
1325256556380909568,2020-11-08 01:59:19,"I’m not crying, you are.

Congratulations @JoeBiden. America is praying for you and fighting with you. Let’s restore the soul of our nation. Together.

#Election2020
#BidenHarris2020 https://t.co/RJ7G4KbTZE","Dallas, TX",0,13
1325256546088071174,2020-11-08 01:59:17,Well that was a solid 20 or so minutes of pure dopamine and endorphins being injected into the system. #Election2020,"Dallas, TX",0,0
1325256498088448000,2020-11-08 01:59:05,RT @JacobRAdkins: The rush of emotions I'm feeling right now while listening to the president-elect speak are something I thought I'd never…,,1,0
1325256161839472646,2020-11-08 01:57:45,“America never gives up. America never gives in. It’s always been a bad choice to bet against America.” What a beautiful speech! #Election2020 https://t.co/k5Uog6f1Oz,"Dallas, TX",0,0
1325255968112979968,2020-11-08 01:56:59,the fact that y’all think one old ass white man with power is less racist than the other 😂😂😂😂😂🤡🤡🤡🤡🤡😂😂😂😂😂 #Election2020,"Dallas, TX",1,1
1325255910789406723,2020-11-08 01:56:45,"Come on Whitney Houston!!!!!!
#JoeBidenKamalaHarris2020 #Election2020","Dallas, TX",0,1
1325255688252231681,2020-11-08 01:55:52,This is how an American president speaks and leads! #JoeBidenKamalaHarris2020 #PresidentElectJoe #Election2020,"Dallas, TX",0,1
1325255667746279426,2020-11-08 01:55:47,"Say what you want, this mans speech got me reaching for the Kleenex #Election2020",Dallas ,0,0
1325255667108745216,2020-11-08 01:55:47,"I weep, listening to @KamalaHarris and @JoeBiden, overwhelmed by a probable future of empathetic, scientific, and generally truthful leadership. #Election2020 #socialjustice #spreadthefaith","Arlington, Texas",0,6
1325255657684078592,2020-11-08 01:55:45,"What a start to his Presidency. 

Amazing to hear an adult speech from the highest office in the country. 

#Election2020","Plano, TX",0,7
1325255302204289025,2020-11-08 01:54:20,"The rush of emotions I'm feeling right now while listening to the president-elect speak are something I thought I'd never feel again. He's right: the whole world is watching us.

Let's make them proud again! #PresidentElectJoe #Election2020 #JoeBidenKamalaHarris2020 #JoeBiden","Dallas, TX",1,2
1325255181953601538,2020-11-08 01:53:52,One acronym to wait for...CISA...they have the real facts. Just wait. #Election2020 #CheatersNeverProsper,"McKinney, TX",0,1
1325254987165949952,2020-11-08 01:53:05,I'm so relieved to watch normal presidential speeches again #BidenHarris2020 #Election2020,"Dallas, TX",0,2
1325254787512799234,2020-11-08 01:52:18,"A sigh of relief, and tonight my heart is full. 

This is what it’s like to have an American President. 

 Joe Biden is the projected winner of the 2020 presidential election #Election2020 https://t.co/H9ytyR75mp","Dallas, TX",0,2
1325254713235955713,2020-11-08 01:52:00,"Remember, Al Gore was president elect for 35 days!

#2020Election #Election2020 #VoterSuppression #voterfraud #Elections2020 #notmypedophile https://t.co/hXmHencDxY","Dallas, TX",0,2
1325254634303352836,2020-11-08 01:51:41,"Unity, what a concept. #Election2020","Dallas, Texas",0,11
1325254556306051074,2020-11-08 01:51:22,RT @drizzledadrip: “HBCUs won’t give you any merit” THE VICE PRESIDENT OF THE UNITED STATES IS A HBCU GRAD‼️😆 #hbcu #Election2020,,4,0
1325254531840692226,2020-11-08 01:51:17,This speech has me teary-eyed because I’m sure we all legitimately forgot what it felt like to have a real leader speaking on behalf of the United States #bidenharis2020 #ElectionDay #Election2020,"Dallas, TX",0,2
1325254452262162432,2020-11-08 01:50:58,"Kanye West wants a recount as well, so let’s get to it. #Election2020","Dallas, TX",0,0
1325254355965145088,2020-11-08 01:50:35,"We have elected a good, moral man as president.  Maybe there is hope.  #Election2020","Keller, TX",0,9
1325254336767815681,2020-11-08 01:50:30,Ya’ll...this is really happening!! Who else forgot what it felt like with a REAL President?!?! #BidenHarris2020  #Election2020,"Dallas, TX",0,5
1325254223441895424,2020-11-08 01:50:03,"Gods, I’ve missed complete sentences. #Election2020 #BidenHarris2020","Dallas/Fort Worth, Texas",0,1
1325254202415788032,2020-11-08 01:49:58,Joe Biden is the projected winner of the 2020 presidential election #Election2020 https://t.co/yIYYwfCy2Q,"Denton, TX",0,0
1325254187471544327,2020-11-08 01:49:54,"RT @MicheleHelmink: “It’s a great day for educators... one of your own is in the White House!” 

YESSSSSS!!!!! 
#Election2020 #BidenHarris","Greenwich, London 0° L",2,0
1325254156999909381,2020-11-08 01:49:47,"Decency, equality and climate control. I missed working toward those goals. #Election2020","Dallas, Texas",0,11
1325254129816645632,2020-11-08 01:49:41,@KamalaHarris was on her Lisa Ray with that beautiful white suite! #PresidentElectJoe #VicePresidentElectHarris #Election2020 https://t.co/1joI5yDUHz,"Dallas, TX",0,1
1325254119075049472,2020-11-08 01:49:38,"RT @cbs11doug: ""This is the time to heal in America"" @JoeBiden #Election2020",Dallas / Fort Worth,3,0
1325254102138318850,2020-11-08 01:49:34,"RT @MicheleHelmink: “It’s a great day for educators... one of your own is in the White House!” 

YESSSSSS!!!!! 
#Election2020 #BidenHarris","SF/Bay Area, CA",2,0
1325254047910260736,2020-11-08 01:49:21,You're going to bring in SCIENTISTS? #Election2020 #Election2020results https://t.co/4t2Hua5maz,"Dallas, TX",0,0
1325254006214709248,2020-11-08 01:49:11,"RT @cbs11doug: ""This is the time to heal in America"" @JoeBiden #Election2020","Fort Worth, TX",3,0
1325253951516766209,2020-11-08 01:48:58,Listening to @KamalaHarris and @JoeBiden has given me chills and so much hope for the future of our country. #WithBidenWeCan #MVPHarris #Election2020 https://t.co/yx3a00HsST,lost in a chapter,0,2
1325253902044966912,2020-11-08 01:48:46,"Leaders Of Hungary And Slovenia, Stout Trump Allies In EU, Say U.S. Vote Isn't Over https://t.co/kyzmj8dnh4 #EuropeanUnion #Election2020","North Dallas, TX",0,0
1325253791189508096,2020-11-08 01:48:20,Not the best idea to have this Biden Acceptance speech in the middle of a traffic jam. #Election2020,"Dallas, TX",0,0
1325253748244033536,2020-11-08 01:48:10,"""This is the time to heal in America"" @JoeBiden #Election2020",Dallas/Fort Worth,3,57
1325253653486317569,2020-11-08 01:47:47,"“It’s a great day for educators... one of your own is in the White House!” 

YESSSSSS!!!!! 
#Election2020 #BidenHarris","Wylie, TX",2,28
1325253582657097729,2020-11-08 01:47:30,@paulsperry_ @realDonaldTrump Tuesday at 10:37pm #Election2020 https://t.co/OTo5spoccJ,"Dallas, TX",0,0
1325253568832675840,2020-11-08 01:47:27,It’s like we got rescued from an evil step dad who hates us and now we’re gonna live with the world’s sweetest grandpa 😭🥰💕🎉 #BidenHarris2020 #JoeBiden #JoeBidenKamalaHarris2020 #Election2020,"Garland, TX",0,6
1325253334501044224,2020-11-08 01:46:31,"Biden’s first speech as President-elect is more Presidential than anything we’ve heard in the last 4 years.

#Election2020","Plano, TX",0,16
1325253255119646720,2020-11-08 01:46:12,Just wait..if y’all think the election is over y’all are crazy. Something big is coming soon. Trust me. Gonna catch the cheaters red handed #Election2020 #CheatersNeverProsper,"McKinney, TX",0,0
1325253005462089730,2020-11-08 01:45:13,Its Possible #BidenHarris2020  #Election2020 Thank You #VotersDecided,"FT Worth Texas, ΦΒΣ Worldwide",0,2
1325252959521959939,2020-11-08 01:45:02,Omg do we have a president that's actually uplifting and competent? Wow #Election2020results #Election2020,"Dallas, TX",0,5
1325252832421957633,2020-11-08 01:44:31,"“For American educators, this is a great day for y’all. You’re gonna have one of your own in the White House.” 
-President-elect Joe Biden #Election2020","Dallas, TX",0,2
1325252817079033857,2020-11-08 01:44:28,"RT @DoTheDaringDew: We still have a great deal of work to do going forward, but this is the most relief I have felt in a long, long time.
#…","Melbourne, Victoria",5,0
1325252796799709185,2020-11-08 01:44:23,Don’t mind me I’m just over here sobbing on my couch 😭😭 #BidenHarris2020 #Election2020,"Dallas, TX",0,4
1325252772455976962,2020-11-08 01:44:17,"What’s the first thing you did when you heard the news? 

I took a great dump. 
And it went down the crappier like @realDonaldTrump’s (un)presidential career. 🇺🇸 

#Election2020 #FDT2020 #ThisIsAmerica","Dallas, TX",0,0
1325252763148832770,2020-11-08 01:44:15,I really didn't expect to be THIS emotional about this!!! ❤️#BlackVotesMatter #ElectionResults2020 #Election2020 #JoeBidenKamalaHarris2020,"Dallas, TX ",0,0
1325252755536142336,2020-11-08 01:44:13,"Omg I love him! He comes running out, ready to save the day. I love it. I am soooo happy. I am crying. I honestly didn’t think we’d get here, thought it be four more of that mess. I happy. I am ready. Let’s go Joe! #PresidentBiden #Election2020","Dallas, TX",0,4
1325252314832179201,2020-11-08 01:42:28,Sounds SO good listening to adults talk right now😌 @KamalaHarris @JoeBiden #Election2020,"Dallas, TX",0,2
1325252176617365504,2020-11-08 01:41:55,Read this and the thread that goes with it. This is the kind of person I am proud to call my President. #Election2020 #BidenHarris2020 https://t.co/s338B5oMBC,"Dallas, Texas",0,1
1325252100125839362,2020-11-08 01:41:37,Ok Joe. Just don’t croak out on us wit ya old ass #Election2020,"Grand Prairie, TX",0,0
1325252079993184256,2020-11-08 01:41:32,I wanna listen to Kamala speak for the rest of my life #Election2020,"Dallas, TX",0,1
1325252046489051148,2020-11-08 01:41:24,"Can Joe Biden and Kamala Harris report to work Monday morning? 

#Election2020","Fort Worth, TX",0,0
1325251962690998273,2020-11-08 01:41:04,President-elect Biden trotting out on stage....who is going to gif that? #2020PresidentialElection #Election2020 #bidenharis2020,"Dallas, TX",0,2
1325251841546915844,2020-11-08 01:40:35,November 7 #Election2020 @JoeBiden https://t.co/aYl3VGZPLQ,"Dallas, TX",0,0
1325251677503557633,2020-11-08 01:39:56,This election update is hilarious.  #MAGA2020 #MAGA #Election2020 https://t.co/epZL9qvDDE,"Dallas, Texas",0,1
1325251613024530432,2020-11-08 01:39:41,"Biden running out on stage. 

Wow. This is such a change. 

#Election2020","Plano, TX",0,8
1325251374125346820,2020-11-08 01:38:44,Senator Harris was one of the single biggest reasons why I voted for Biden.  Ecstatic that she is our Vice President-Elect.  #Election2020,"Keller, TX",0,7
1325251361626316801,2020-11-08 01:38:41,“Every little girl watching tonight sees that this is a country of possibilities” #KamalaHarrisVP #women #Election2020,"Plano, TX",0,0
1325251359092961280,2020-11-08 01:38:40,Boyyyyy Kamala is a few shots of viagra away from the Oval Office. #Election2020,"Dallas, TX ",0,0
1325251261915000832,2020-11-08 01:38:17,Watching Kamala Harris speak is just... 😍😍 so motivating.  #Election2020,"Dallas, TX",0,0
1325251188024111104,2020-11-08 01:37:59,"y’all I bet trump is #BIDEN his nails 😂😂
#TeamBidenHarris 
#Election2020","Dallas, TX",1,6
1325250984398950400,2020-11-08 01:37:11,Joe Biden is the projected winner of the 2020 presidential election #Election2020 https://t.co/NQBqAnY7AO,"Arlington, TX",0,0
1325250794317344769,2020-11-08 01:36:25,".@newsmax had no issue making a call based on the projections in 2016. 

Pathetic. 

https://t.co/BV9QRc3NYa

#Election2020 https://t.co/qr9sw1a4xC","Plano, TX",0,0
1325250642395467776,2020-11-08 01:35:49,My 2 girls waving to the first female VP! #history #Election2020 https://t.co/YdMbQ6eZn1,"Fort Worth, TX",0,0
1325250636963852288,2020-11-08 01:35:48,RT @HotepChopstick: “Don't underestimate Joe's ability to fuck things up...” - President Obama #Election2020,On the Right side of wrong,2,0
1325250244976709632,2020-11-08 01:34:15,"It’s really happening a woman, Black American, Asian American VP. ❤️🎉
Proud to be an American watching Kamala Harris rn. 

 Joe Biden is the projected winner of the 2020 presidential election #Election2020 https://t.co/H9ytyR75mp","Dallas, TX",0,1
1325250101732913152,2020-11-08 01:33:40,Madam Vice President!!! #Election2020 #KamalaHarrisVP #glassceilingshattered 😍 🇺🇸 https://t.co/vPr1eqQJ5S,"Dallas, TX",0,5
1325250098452852736,2020-11-08 01:33:40,Dont post on Memorial Day and Veterans Day when you don’t vote on Election Day  #Election2020,"Dallas, TX",0,1
1325249739751907328,2020-11-08 01:32:14,"We are witnessing HERstory!!! 

#HERstory #Herstoric #firstwomanvicepresident #Election2020 https://t.co/nJrZJxmijB","Dallas, TX",0,0
1325249640342540289,2020-11-08 01:31:50,“Don't underestimate Joe's ability to fuck things up...” - President Obama #Election2020,"Dallas, TX",2,9
1325249323626532864,2020-11-08 01:30:35,"The People have chosen Empathy
The People have chosen Hope
The people have chosen Science
The people have chosen Truth
The people have chosen Biden/Harris
#Election2020","Little Elm, TX",0,9
1325249056491397120,2020-11-08 01:29:31,When we thought all hope was gone...#Election2020 #BidenHarris2020 https://t.co/kFx3FjbjZH,"Dallas, Texas",0,3
1325249046471127041,2020-11-08 01:29:29,"RT @flippedhatnupe: ""The nightmare is OVER"" - Someone with an advanced degree, earning above the median income, who's traveled to 20 countr…",,57,0
1325249024350359553,2020-11-08 01:29:23,Okay with the  mary j blidge walk out song @KamalaHarris #Election2020,"Grand Prairie, TX",0,1
1325248993647980544,2020-11-08 01:29:16,VP Harris in the PRISTINE white business suit! #Election2020,"Dallas, TX",0,0
1325248921908731904,2020-11-08 01:28:59,"What’s going to happen when Hillary suicides Kamala?
Does Joe make her VP?

#Election2020","Dallas, TX",0,0
1325248827176181760,2020-11-08 01:28:36,"4 years ago, @marthamaccallum had no issue making fun of Clinton supporters right after the election. 

So yeah...no reason to listen to her now. 

https://t.co/cnbOY02lov

#Election2020 https://t.co/JL6DjVZAIE","Plano, TX",0,2
1325248802861830145,2020-11-08 01:28:31,Our VP in this WHITE SUIT!!!!! #Election2020results #Election2020,"Dallas, TX",0,2
1325248665481588738,2020-11-08 01:27:58,I understand being fashionably late.. But bro.. Let’s go! 😂😂👏🏻👏🏻 @JoeBiden @KamalaHarris #PresidentElectJoe #Election2020 #Election2020results #JoeBidenKamalaHarris2020,"Dallas, TX",0,0
1325248576868536320,2020-11-08 01:27:37,i love how we can all come together and BULLY tf out of the orange 😪 gets me tears eyed i swear #Election2020,"Arlington, TX",0,7
1325248003272187904,2020-11-08 01:25:20,"RT @flippedhatnupe: ""The nightmare is OVER"" - Someone with an advanced degree, earning above the median income, who's traveled to 20 countr…","California, USA",57,0
1325247893264101377,2020-11-08 01:24:54,"#Live Watching Biden Talk Soon! #Election2020 

https://t.co/dR5d0ugn1E","DFW, Texas",1,5
1325247760183025666,2020-11-08 01:24:22,Joe Biden is the projected winner of the 2020 presidential election #Election2020 https://t.co/0X1nbKf6HB,"Dallas, TX",0,0
1325247715727601664,2020-11-08 01:24:11,"Is the election was fair... then why all the push back on a recount? On voter validation? On poll watchers? Why board up the windows? If there isn’t fraud, transparency should be welcomed and celebrated by dems #Election2020 #Trump2020","Dallas, TX",0,0
1325247637860323332,2020-11-08 01:23:53,"Accepting his victory:
Biden: My fellow Americans, good evening...
All of America: FINALLY, A FUCKING ADULT #Election2020 #BidenHarris2020",Denton TX,0,1
1325247535619989506,2020-11-08 01:23:29,Yes in deed! #KamalaHarrisVP #HistoryMade #Election2020 #USA #hardworkpaysoff #sacrifice https://t.co/5f1hEfZJGL,Fort Worth,0,0
1325247156358352901,2020-11-08 01:21:58,"RT @AustinKellerman: Photos, video show celebrations in cities across US after Joe Biden victory https://t.co/10DXBf80ff #Election2020 #Vot…","Little Rock, AR",2,0
1325246978419253250,2020-11-08 01:21:16,I’m so happy! Thank you joe Biden!!!! 🤗 #Election2020,"Duncanville, TX",0,2
1325246927282163712,2020-11-08 01:21:04,We made history! #Election2020 #KamalaHarrisVP #JOEBIDEN2020 #HistoryMade https://t.co/aeecKNC44x,lost in a chapter,0,0
1325246169908457473,2020-11-08 01:18:03,Team #IDselect reunited for this @washingtonpost #Election2020 story. https://t.co/lVtdjeFOzK,"Arlington, TX",0,2
1325245966077800449,2020-11-08 01:17:14,"RT @AustinKellerman: Photos, video show celebrations in cities across US after Joe Biden victory https://t.co/10DXBf80ff #Election2020 #Vot…","Boston, MA",2,0
1325245265935282176,2020-11-08 01:14:27,"RT @AustinKellerman: Where we stand (as of 6:15am ET):

🗳 Georgia (Biden +0.1) +7,248
🗳 Pennsylvania (Biden +0.5) +28,833
🗳 Arizona (Biden…",,346,0
1325245141163139073,2020-11-08 01:13:58,It’s motorcade official. #bidenharis2020 #secretservice #Election2020,"Dallas, Texas",0,3
1325245023160590337,2020-11-08 01:13:30,"When you’re too scared to say a person lost, you find anything positive to focus on. 

This is just sad. 

#Election2020 https://t.co/gXbWaqNwCu","Plano, TX",0,2
1325244964834578434,2020-11-08 01:13:16,This #Election2020  has felt like a 3000 ticket game of Operation Locker on #battlefield4. It's finally ending.,"Fort Worth, TX",0,0
1325244838456004608,2020-11-08 01:12:46,Biden was the VP to the first Black president. Now his VP is both the first Black and woman to the position. #Election2020,Los Angeles/ Dallas,0,1
1325244829060767744,2020-11-08 01:12:43,RT @TrillAssKing: We did it !!!! #Election2020  #bidenharis2020 https://t.co/gOqLKb95fq,"Inglewood, CA",24,0
1325244427774930945,2020-11-08 01:11:08,"Al Gore contested the 2000 presidential election results after rescinding his concession and became a threat to Democracy!
#Election2020results #Election2020 #Elections2020 #ElectionDay #elections 
https://t.co/VSDmrXOqyC","Dallas, TX",0,0
1325244367729266690,2020-11-08 01:10:53,Because they swear the election isn’t over yet😒.... #Election2020 https://t.co/8Ugzz16EDV,"Dallas, Tx",0,0
1325244158127321093,2020-11-08 01:10:03,"President Trump, Under no circumstances give up the Presidency under this election fraud!
@realDonaldTrump #Trump2020 #Election2020",Dallas / Fort Worth Texas,0,0
1325244098375278593,2020-11-08 01:09:49,We could only dream Trump would just run out the white house like how they be doin on Maury 😂 #Election2020 #thenleave https://t.co/uyRsZuV6dN,"Denton, TX",0,1
1325243763703357440,2020-11-08 01:08:29,"RT @flippedhatnupe: ""The nightmare is OVER"" - Someone with an advanced degree, earning above the median income, who's traveled to 20 countr…",atx,57,0
1325243683390754823,2020-11-08 01:08:10,RT @TrillAssKing: We did it !!!! #Election2020  #bidenharis2020 https://t.co/gOqLKb95fq,| theartistcorner 📍,24,0
1325242997412421633,2020-11-08 01:05:27,"RT @flippedhatnupe: ""The nightmare is OVER"" - Someone with an advanced degree, earning above the median income, who's traveled to 20 countr…","CT & St. Helena,SC circa 1870",57,0
1325242892793901056,2020-11-08 01:05:02,"The First Black Women Vice President set to speak any moment ! Don't miss this historic moment !👏👏👏👏 #Election2020  #Election2020results 

Watch MSNBC TV Live https://t.co/mhIkHxelRO via @msnbc","Dallas, TX",0,0
1325242190457671680,2020-11-08 01:02:14,"The glow is from disappointing my white Republican family 🥰
#Election2020 #BidenHarris2020 #DemocracyWins #2020Election #ByeTrump https://t.co/UxjnYVXohv","Irving, TX",0,2
1325241943819956226,2020-11-08 01:01:15,Democracy wins! #Election2020 https://t.co/hPgy7S4RiP,"Dallas, TX, USA",0,2
